,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,epoch_date_close_approach,relative_velocity,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
0,54000002,(2020 BG16),24.8,False,False,0.0291443905,0.0651688382,2020-01-10,2020-Jan-10 20:34,1578688440000,,Earth,11.3044278119,40695.940122818,13418884.717869628
0,54017323,(2020 KP7),21.9,False,False,0.1108038821,0.2477650126,2020-01-10,2020-Jan-10 18:27,1578680820000,,Earth,19.8981990417,71633.516550017,62565849.033485409
0,54197591,(2021 RU16),22.0,False,False,0.1058168859,0.2366137501,2020-01-10,2020-Jan-10 13:10,1578661800000,,Earth,18.3095270178,65914.2972642157,72531541.599054144
0,54285294,(2022 MC),23.77,False,False,0.0468333233,0.1047224945,2020-01-10,2020-Jan-10 21:09,1578690540000,,Earth,24.9189611143,89708.2600113522,74131298.70511949
0,3662958,(2014 DJ112),19.91,False,False,0.2770479727,0.6194981001,2020-01-11,2020-Jan-11 18:31,1578767460000,,Earth,16.9055347303,60859.9250289864,61772577.395582351
0,3718316,(2015 HU116),20.0,False,False,0.2658,0.5943468684,2020-01-11,2020-Jan-11 21:00,1578776400000,,Earth,1.1256146863,4052.2128708226,47317800.880516893
0,3843493,(2019 PY),25.3,False,False,0.0231502122,0.0517654482,2020-01-11,2020-Jan-11 19:05,1578769500000,,Earth,4.2334816554,15240.5339594944,8821365.57509169
0,3893730,(2019 WC5),22.47,False,False,0.0852226386,0.1905636132,2020-01-11,2020-Jan-11 06:14,1578723240000,,Earth,12.976784171,46716.4230155294,2432942.487909707
0,3968767,(2019 YV5),24.4,False,False,0.0350392641,0.0783501764,2020-01-11,2020-Jan-11 13:37,1578749820000,,Earth,13.9380965459,50177.1475652666,6436887.471377811
0,3986677,(2020 AH3),24.3,False,False,0.0366906138,0.0820427065,2020-01-11,2020-Jan-11 01:48,1578707280000,,Earth,14.2693111644,51369.5201920175,3457289.488362323
0,3986811,(2020 BL2),21.1,False,False,0.160160338,0.358129403,2020-01-11,2020-Jan-11 11:30,1578742200000,,Earth,18.6567469349,67164.2889655046,52786536.998438877
0,3989142,(2020 BA6),24.2,False,False,0.0384197891,0.0859092601,2020-01-11,2020-Jan-11 07:44,1578728640000,,Earth,7.7939332287,28058.1596232182,11191410.177112229
0,3989162,(2020 BD7),25.1,False,False,0.0253837029,0.0567596853,2020-01-11,2020-Jan-11 15:44,1578757440000,,Earth,3.272236863,11780.0527066768,16962603.88195148
0,3989195,(2020 BQ8),23.7,False,False,0.0483676488,0.1081533507,2020-01-11,2020-Jan-11 14:14,1578752040000,,Earth,24.987452261,89954.8281395546,11876280.236375461
0,3989212,(2020 BM9),23.3,False,False,0.058150704,0.130028927,2020-01-11,2020-Jan-11 03:26,1578713160000,,Earth,14.0244693302,50488.0895885674,22653931.921531701
0,3989241,(2020 BM10),22.8,False,False,0.0732073989,0.1636967205,2020-01-11,2020-Jan-11 15:39,1578757140000,,Earth,17.2186285416,61987.06274967,29511547.933864754
0,54099616,(2020 XM3),22.72,False,False,0.0759547566,0.1698399991,2020-01-11,2020-Jan-11 07:53,1578729180000,,Earth,16.0457896639,57764.8427901372,37830158.361510022
0,2438452,438452 (2007 AS12),19.25,False,False,0.3754524794,0.8395372662,2020-01-12,2020-Jan-12 11:48,1578829680000,,Earth,11.1477504713,40131.901696774,63356156.120318251
0,3564249,(2011 HP24),25.8,False,False,0.0183888672,0.0411187571,2020-01-12,2020-Jan-12 21:22,1578864120000,,Earth,3.5991913562,12957.0888822294,35593545.20102985
0,3597098,(2012 BE124),19.38,False,False,0.3536347843,0.7907514169,2020-01-12,2020-Jan-12 21:30,1578864600000,,Earth,31.4940698388,113378.651419639,31995457.892490916
0,3599866,(2012 DK31),21.98,True,False,0.1067959975,0.2388031102,2020-01-12,2020-Jan-12 23:44,1578872640000,,Earth,16.907282062,60866.2154230304,27348693.46463575
0,3607742,(2012 QH8),21.42,False,False,0.1382149359,0.3090579921,2020-01-12,2020-Jan-12 11:54,1578830040000,,Earth,18.5411207281,66748.0346211744,60664218.714662377
0,3626028,(2013 CV32),20.8,False,False,0.1838886721,0.411187571,2020-01-12,2020-Jan-12 15:37,1578843420000,,Earth,30.9839532894,111542.231841709,36882305.494240885
0,3799637,(2018 CW13),19.96,False,False,0.2707415909,0.6053966017,2020-01-12,2020-Jan-12 10:33,1578825180000,,Earth,18.270462528,65773.6651008587,56664639.041920234
0,3836124,(2018 VP5),25.3,False,False,0.0231502122,0.0517654482,2020-01-12,2020-Jan-12 11:00,1578826800000,,Earth,10.1545440193,36556.3584693922,51475649.639396781
0,3839564,(2019 EK2),27.5,False,False,0.008405334,0.0187948982,2020-01-12,2020-Jan-12 08:30,1578817800000,,Earth,7.8997877453,28439.2358830281,50930617.715014323
0,3872623,(2019 SK7),22.9,False,False,0.0699125232,0.1563291544,2020-01-12,2020-Jan-12 01:24,1578792240000,,Earth,7.3960102085,26625.6367505341,51288122.590798898
0,3879384,(2019 UC4),21.2,True,False,0.1529519353,0.3420109247,2020-01-12,2020-Jan-12 22:28,1578868080000,,Earth,11.5472623193,41570.1443493029,18943067.431293524
0,3959231,(2019 YL4),24.4,False,False,0.0350392641,0.0783501764,2020-01-12,2020-Jan-12 05:53,1578808380000,,Earth,6.1869717351,22273.0982465278,22654884.06709489
0,3976531,(2020 AO1),23.7,False,False,0.0483676488,0.1081533507,2020-01-12,2020-Jan-12 19:18,1578856680000,,Earth,17.718371074,63786.1358664896,3271027.768468474
0,3976541,(2020 AX1),24.2,False,False,0.0384197891,0.0859092601,2020-01-12,2020-Jan-12 20:45,1578861900000,,Earth,10.8754153127,39151.4951258867,9005679.096884316
0,3976545,(2020 AB2),27.0,False,False,0.0105816886,0.023661375,2020-01-12,2020-Jan-12 22:35,1578868500000,,Earth,7.9566339433,28643.8821959938,1467097.589534179
0,3986678,(2020 AJ3),25.8,False,False,0.0183888672,0.0411187571,2020-01-12,2020-Jan-12 19:56,1578858960000,,Earth,10.6140055599,38210.4200156839,7152696.883401259
0,3989156,(2020 BV6),26.8,False,False,0.0116025908,0.0259441818,2020-01-12,2020-Jan-12 03:25,1578799500000,,Earth,5.2258285992,18812.9829570059,8476118.180303009
0,3989173,(2020 BR7),20.8,False,False,0.1838886721,0.411187571,2020-01-12,2020-Jan-12 15:37,1578843420000,,Earth,30.9246725424,111328.821152491,36809473.711392237
0,3989201,(2020 BW8),25.97,False,False,0.0170041519,0.0380224396,2020-01-12,2020-Jan-12 17:02,1578848520000,,Earth,7.2405059497,26065.8214187474,1727329.472228228
0,54054595,(2020 SS3),28.47,False,False,0.005377185,0.0120237511,2020-01-12,2020-Jan-12 01:23,1578792180000,,Earth,16.323659047,58765.1725690308,66169095.419048524
0,54194349,(2021 RY5),25.56,False,False,0.02053785,0.0459240286,2020-01-12,2020-Jan-12 04:20,1578802800000,,Earth,16.3023520777,58688.4674796934,38526645.218971299
0,54340710,(2023 CD),24.06,False,False,0.040978398,0.0916304836,2020-01-12,2020-Jan-12 12:23,1578831780000,,Earth,16.2564570176,58523.2452633406,63940467.433834064
0,2090367,90367 (2003 LC5),17.97,False,False,0.6769474811,1.513700585,2020-01-13,2020-Jan-13 18:06,1578938760000,,Earth,14.5997986513,52559.2751447668,28052537.739820858
0,2456946,456946 (2008 AF32),21.26,False,False,0.1487835705,0.3326901775,2020-01-13,2020-Jan-13 20:43,1578948180000,,Earth,15.2535636057,54912.8289806276,36335978.201902097
0,2488490,488490 (2000 AF205),21.9,True,False,0.1108038821,0.2477650126,2020-01-13,2020-Jan-13 06:39,1578897540000,,Earth,5.9207250831,21314.610299226,33597761.169263449
0,3263533,(2004 XG29),25.3,False,False,0.0231502122,0.0517654482,2020-01-13,2020-Jan-13 19:50,1578945000000,,Earth,16.9344492194,60964.0171898141,56759187.244446793
0,3556968,(2011 CT4),20.55,True,False,0.2063264836,0.4613600429,2020-01-13,2020-Jan-13 23:07,1578956820000,,Earth,20.8141532223,74930.9516003574,10622152.687817498
0,3797456,(2018 AN2),24.8,False,False,0.0291443905,0.0651688382,2020-01-13,2020-Jan-13 07:11,1578899460000,,Earth,11.6958998268,42105.2393764022,11329580.430380586
0,3837822,(2019 AH10),22.6,False,False,0.0802703167,0.1794898848,2020-01-13,2020-Jan-13 02:56,1578884160000,,Earth,23.9447164349,86200.9791656195,59902458.56657335
0,3843175,(2019 NR3),26.3,False,False,0.0146067964,0.0326617897,2020-01-13,2020-Jan-13 06:58,1578898680000,,Earth,4.8064357736,17303.1687848703,23238912.909912569
0,3905987,(2019 XL1),22.16,False,False,0.0983003302,0.2198062205,2020-01-13,2020-Jan-13 09:00,1578906000000,,Earth,8.566673776,30840.0255937401,23796827.978462622
0,3943367,(2019 YE2),24.67,False,False,0.0309424699,0.069189466,2020-01-13,2020-Jan-13 22:49,1578955740000,,Earth,6.2089212651,22352.1165544026,10565928.467627539
0,3963430,(2019 YU4),24.8,False,False,0.0291443905,0.0651688382,2020-01-13,2020-Jan-13 00:03,1578873780000,,Earth,1.0044914703,3616.1692932266,25032939.021702662
0,3968761,(2019 YQ5),25.1,False,False,0.0253837029,0.0567596853,2020-01-13,2020-Jan-13 06:09,1578895740000,,Earth,5.2700207685,18972.0747665293,8593936.226789559
0,3968766,(2019 YU5),24.0,False,False,0.0421264611,0.0941976306,2020-01-13,2020-Jan-13 22:54,1578956040000,,Earth,9.9932427867,35975.6740321343,14148583.663811522
0,3968765,(2020 AE),25.7,False,False,0.0192555078,0.0430566244,2020-01-13,2020-Jan-13 04:40,1578890400000,,Earth,6.7645347327,24352.3250376509,4471016.88009874
0,3973544,(2020 AE1),27.6,False,False,0.0080270317,0.0179489885,2020-01-13,2020-Jan-13 13:50,1578923400000,,Earth,4.1714789378,15017.3241761771,2517507.441139473
0,3976537,(2020 AS1),26.7,False,False,0.0121494041,0.0271668934,2020-01-13,2020-Jan-13 10:14,1578910440000,,Earth,5.6902982292,20485.0736249965,6051765.632008276
0,3986628,(2020 AX2),25.5,False,False,0.0211132445,0.0472106499,2020-01-13,2020-Jan-13 09:58,1578909480000,,Earth,6.7621760127,24343.8336457433,3817331.962896134
0,3989080,(2020 BP4),23.4,False,False,0.0555334912,0.1241766613,2020-01-13,2020-Jan-13 08:48,1578905280000,,Earth,13.4013310628,48244.7918260588,8424666.072326902
0,3989138,(2020 BV5),26.44,False,False,0.0136947774,0.0306224531,2020-01-13,2020-Jan-13 00:15,1578874500000,,Earth,8.8671998085,31921.9193106467,5600918.058212963
0,3989178,(2020 BY7),23.6,False,False,0.0506471459,0.1132504611,2020-01-13,2020-Jan-13 06:29,1578896940000,,Earth,18.1283292054,65261.9851393691,23059855.329764949
0,3989276,(2020 BM12),25.3,False,False,0.0231502122,0.0517654482,2020-01-13,2020-Jan-13 10:41,1578912060000,,Earth,4.2439639051,15278.2700583788,17458209.941667833
0,54145084,(2021 JV5),25.1,False,False,0.0253837029,0.0567596853,2020-01-13,2020-Jan-13 09:30,1578907800000,,Earth,5.79535489,20863.2776038834,22063203.487703942
0,54147138,(2021 KQ1),27.91,False,False,0.0069591304,0.0155610887,2020-01-13,2020-Jan-13 18:10,1578939000000,,Earth,8.483549878,30540.7795607761,44866837.489111885
0,54235663,(2022 AO2),24.19,False,False,0.0385971268,0.0863057993,2020-01-13,2020-Jan-13 15:46,1578930360000,,Earth,18.6432710225,67115.775680959,37202213.971889392
0,54353611,(2023 FN13),27.22,False,False,0.0095621373,0.0213815891,2020-01-13,2020-Jan-13 08:13,1578903180000,,Earth,3.9676225533,14283.4411918977,20718485.318350696
0,3289746,(2005 RK3),23.73,False,False,0.0477040198,0.1066694311,2020-01-14,2020-Jan-14 00:13,1578960780000,,Earth,5.6364896214,20291.3626370598,52714893.306913982
0,3423027,(2008 PG2),22.8,False,False,0.0732073989,0.1636967205,2020-01-14,2020-Jan-14 05:02,1578978120000,,Earth,4.7374114716,17054.6812977172,25693454.024137349
0,3703792,(2015 BF),26.6,False,False,0.0127219879,0.0284472297,2020-01-14,2020-Jan-14 04:28,1578976080000,,Earth,18.3075753544,65907.2712758656,35703130.188580098
0,3893740,(2019 WK5),20.7,False,False,0.1925550782,0.4305662442,2020-01-14,2020-Jan-14 03:01,1578970860000,,Earth,14.5363057853,52330.7008269875,43398244.638947482
0,3972415,(2020 AO),24.3,False,False,0.0366906138,0.0820427065,2020-01-14,2020-Jan-14 18:13,1579025580000,,Earth,19.4720512134,70099.3843683469,3580384.46507504
0,3986700,(2020 BD),26.3,False,False,0.0146067964,0.0326617897,2020-01-14,2020-Jan-14 19:46,1579031160000,,Earth,11.4959024076,41385.2486672214,1857834.958948839
0,3986725,(2020 BH),28.26,False,False,0.0059231806,0.0132446345,2020-01-14,2020-Jan-14 01:11,1578964260000,,Earth,3.4265026268,12335.409456317,1046926.824237232
0,3986729,(2020 BM),26.4,False,False,0.0139493823,0.0311917671,2020-01-14,2020-Jan-14 13:02,1579006920000,,Earth,7.9855682436,28748.0456768939,4677399.618226098
0,3986735,(2020 BS),27.9,False,False,0.0069912523,0.0156329154,2020-01-14,2020-Jan-14 18:31,1579026660000,,Earth,4.1289228744,14864.1223478283,1149583.350996087
0,3986744,(2020 BC1),26.0,False,False,0.0167708462,0.0375007522,2020-01-14,2020-Jan-14 15:41,1579016460000,,Earth,8.9227987535,32122.07551272,7789370.20401788
0,3986764,(2020 BM1),25.6,False,False,0.0201629919,0.0450858206,2020-01-14,2020-Jan-14 13:25,1579008300000,,Earth,11.0131117281,39647.2022212961,11624296.656640667
0,54105095,(2021 AX3),25.46,False,False,0.021505769,0.0480883614,2020-01-14,2020-Jan-14 12:56,1579006560000,,Earth,17.8630418474,64306.9506506969,28065032.109043897
0,54106298,(2021 BO),32.95,False,False,0.0006832112,0.0015277067,2020-01-14,2020-Jan-14 16:07,1579018020000,,Earth,8.5348967757,30725.6283923445,16863119.667784697
0,54138714,(2021 HG1),27.05,False,False,0.01034082,0.0231227764,2020-01-14,2020-Jan-14 14:01,1579010460000,,Earth,6.0902859362,21925.0293702069,37359833.010402626
0,54293876,(2020 AQ24),24.98,False,False,0.0268259417,0.0599846292,2020-01-14,2020-Jan-14 22:25,1579040700000,,Earth,16.5083125127,59429.9250458046,3095023.735163933
0,54279768,(2022 KG),25.72,False,False,0.0190789723,0.0426618789,2020-01-14,2020-Jan-14 16:12,1579018320000,,Earth,8.1596361164,29374.690019113,37847941.165035431
0,54338714,(2023 AW),25.74,False,False,0.0189040552,0.0422707525,2020-01-14,2020-Jan-14 03:33,1578972780000,,Earth,18.9866795423,68352.0463522577,52447279.173249682
0,2329340,329340 (2001 LM5),19.33,False,False,0.3618719966,0.8091703835,2020-01-15,2020-Jan-15 05:01,1579064460000,,Earth,6.6581772971,23969.438269668,36843593.110954404
0,3008362,(1996 AE2),20.3,False,False,0.2315021222,0.5176544822,2020-01-15,2020-Jan-15 14:03,1579096980000,,Earth,19.5708061504,70454.902141562,23615644.07402997
0,3559843,(2011 EP51),25.2,False,False,0.0242412481,0.0542050786,2020-01-15,2020-Jan-15 11:18,1579087080000,,Earth,7.1453006076,25723.0821873868,7507407.465451465
0,3724245,(2015 OQ21),27.9,False,False,0.0069912523,0.0156329154,2020-01-15,2020-Jan-15 19:26,1579116360000,,Earth,17.9962515331,64786.505519245,70671239.232676673
0,3735613,(2015 XE),24.7,False,False,0.0305179233,0.0682401509,2020-01-15,2020-Jan-15 09:30,1579080600000,,Earth,3.498263069,12593.7470484099,64850712.219373486
0,3781461,(2017 RZ15),27.1,False,False,0.0101054342,0.0225964377,2020-01-15,2020-Jan-15 13:57,1579096620000,,Earth,7.4107330774,26678.6390786451,4564614.792075698
0,3943374,(2019 YM2),22.5,False,False,0.0840533402,0.1879489824,2020-01-15,2020-Jan-15 00:37,1579048620000,,Earth,9.3556057043,33680.180535426,35882680.903146386
0,3972420,(2020 AU),25.7,False,False,0.0192555078,0.0430566244,2020-01-15,2020-Jan-15 01:39,1579052340000,,Earth,0.7298776634,2627.5595881744,13406294.411532558
0,3976540,(2020 AW1),25.4,False,False,0.022108281,0.0494356193,2020-01-15,2020-Jan-15 03:32,1579059120000,,Earth,6.8379305917,24616.5501299648,9671775.371451898
0,3986699,(2020 BC),26.2,False,False,0.0152951935,0.0342010925,2020-01-15,2020-Jan-15 22:29,1579127340000,,Earth,5.6037785338,20173.6027217721,3955167.042136756
0,3986775,(2020 BZ1),26.93,False,False,0.0109283596,0.0244365549,2020-01-15,2020-Jan-15 01:28,1579051680000,,Earth,7.7081526826,27749.3496571851,957425.844407455
0,3986834,(2020 BV2),27.7,False,False,0.0076657557,0.0171411509,2020-01-15,2020-Jan-15 20:30,1579120200000,,Earth,3.6440004387,13118.4015792549,3286307.276036238
0,3989217,(2020 BR9),26.3,False,False,0.0146067964,0.0326617897,2020-01-15,2020-Jan-15 08:07,1579075620000,,Earth,5.3641586075,19310.9709869983,13109865.005425024
0,3991546,(2020 CZ1),25.5,False,False,0.0211132445,0.0472106499,2020-01-15,2020-Jan-15 12:54,1579092840000,,Earth,8.8243349442,31767.6057992675,3704088.709032906
0,54100698,(2020 YZ),21.47,False,False,0.1350687798,0.3020229733,2020-01-15,2020-Jan-15 17:12,1579108320000,,Earth,17.6842007524,63663.1227086576,71389273.434303187
0,54305649,(2022 SH4),25.62,False,False,0.0199781365,0.0446724713,2020-01-15,2020-Jan-15 07:04,1579071840000,,Earth,6.9085129151,24870.6464942274,71603104.261423383
0,2085990,85990 (1999 JV6),20.27,True,False,0.2347226375,0.5248557734,2020-01-16,2020-Jan-16 13:49,1579182540000,,Earth,18.4882762562,66557.7945224323,43134083.912272984
0,2162004,162004 (1991 VE),18.33,False,False,0.573528464,1.2824486324,2020-01-16,2020-Jan-16 17:30,1579195800000,,Earth,15.7027746341,56529.9886825912,36169890.487807311
0,2248926,248926 (2006 WZ2),17.13,False,False,0.99667824,2.2286402963,2020-01-16,2020-Jan-16 10:02,1579168920000,,Earth,9.2472708258,33290.1749730586,74358254.740720728
0,2526742,526742 (2006 WR127),20.49,False,False,0.2121069879,0.4742856434,2020-01-16,2020-Jan-16 03:15,1579144500000,,Earth,13.0120331133,46843.3192078386,28983777.554189477
0,3441091,(2008 XP),21.16,False,False,0.1557955241,0.3483693825,2020-01-16,2020-Jan-16 10:16,1579169760000,,Earth,4.7737486088,17185.4949915283,56001461.4816355
0,3551070,(2010 VA76),24.0,False,False,0.0421264611,0.0941976306,2020-01-16,2020-Jan-16 19:27,1579202820000,,Earth,2.2759300524,8193.3481888027,61795209.593581254
0,3704765,(2015 BC92),21.85,False,False,0.1133848361,0.2535362011,2020-01-16,2020-Jan-16 04:30,1579149000000,,Earth,10.3899061509,37403.6621433422,33802183.756419771
0,3725756,(2015 OX78),19.83,False,False,0.2874451443,0.6427468824,2020-01-16,2020-Jan-16 20:36,1579206960000,,Earth,22.8411327528,82228.0779101412,19908742.835282342
0,3763952,(2016 WE1),19.5,False,False,0.3346223745,0.7482383761,2020-01-16,2020-Jan-16 05:41,1579153260000,,Earth,1.3700577669,4932.2079609029,56956165.01880363
0,3776081,(2017 MX4),20.8,False,False,0.1838886721,0.411187571,2020-01-16,2020-Jan-16 03:59,1579147140000,,Earth,6.9326024973,24957.3689903732,31733461.757236596
0,3951324,(2019 YD3),25.9,False,False,0.0175612318,0.0392681082,2020-01-16,2020-Jan-16 04:34,1579149240000,,Earth,4.8395091766,17422.2330358937,2634055.775704398
0,3976543,(2020 AZ1),26.6,False,False,0.0127219879,0.0284472297,2020-01-16,2020-Jan-16 00:59,1579136340000,,Earth,3.9557365277,14240.6514997744,3165431.045172639
0,3978226,(2020 AO2),23.2,False,False,0.0608912622,0.1361570015,2020-01-16,2020-Jan-16 13:11,1579180260000,,Earth,18.6487514686,67135.5052870385,11373373.785643321
0,3986749,(2020 BD1),27.5,False,False,0.008405334,0.0187948982,2020-01-16,2020-Jan-16 01:41,1579138860000,,Earth,17.6117075759,63402.1472732443,1546947.576936433
0,3986776,(2020 BY1),26.4,False,False,0.0139493823,0.0311917671,2020-01-16,2020-Jan-16 23:46,1579218360000,,Earth,16.8368873335,60612.7944007544,1609629.383662173
0,3989086,(2020 BD5),26.9,False,False,0.0110803882,0.0247765013,2020-01-16,2020-Jan-16 14:41,1579185660000,,Earth,12.1405466877,43705.9680758575,2984274.068356587
0,3989157,(2020 BX6),21.7,False,False,0.1214940408,0.2716689341,2020-01-16,2020-Jan-16 00:14,1579133640000,,Earth,9.8697103688,35530.9573278027,33302896.571835902
0,54017086,(2020 KT),24.0,False,False,0.0421264611,0.0941976306,2020-01-16,2020-Jan-16 01:57,1579139820000,,Earth,9.970290792,35893.0468511165,57499847.016886569
0,2564934,564934 (2016 WE1),19.51,False,False,0.3330849243,0.744800533,2020-01-16,2020-Jan-16 05:41,1579153260000,,Earth,1.3700517441,4932.1862786699,56956153.724164445
0,2154652,154652 (2004 EP20),18.92,False,False,0.437074004,0.9773271842,2020-01-17,2020-Jan-17 23:06,1579302360000,,Earth,25.0503379342,90181.216563016,62620442.936088108
0,3485259,(2010 AE30),23.6,False,False,0.0506471459,0.1132504611,2020-01-17,2020-Jan-17 00:35,1579221300000,,Earth,12.313096567,44327.1476410301,4545267.9876988
0,3661318,(2014 CB3),26.1,False,False,0.0160160338,0.0358129403,2020-01-17,2020-Jan-17 04:29,1579235340000,,Earth,19.3111810094,69520.2516336722,66031637.206762006
0,3692749,(2014 TL17),22.9,False,False,0.0699125232,0.1563291544,2020-01-17,2020-Jan-17 23:55,1579305300000,,Earth,8.0611616115,29020.1818012786,35382579.621913764
0,3738934,(2015 YR1),19.13,False,False,0.3967847541,0.8872376825,2020-01-17,2020-Jan-17 01:37,1579225020000,,Earth,29.5953706417,106543.3343101722,72998852.418442957
0,3767151,(2017 BB30),25.2,False,False,0.0242412481,0.0542050786,2020-01-17,2020-Jan-17 21:50,1579297800000,,Earth,19.7049224448,70937.7208013459,66252906.369093916
